batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
360,4,825,RT @###### There's only ONE bae at the end of the day. &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you other bitches.,C.HS_conf,NH72,NH95,NH85,['NH'],['NH'],['NH'],['72'],['95'],['85']
360,4,825,RT @###### There's only ONE bae at the end of the day. &#128584;&#128175;&#128149;&#128571; Cause she ride for me unlike you other bitches.,C.OL_conf,OL100,OL85,OL95,['OL'],['OL'],['OL'],['100'],['85'],['95']
271,3,826,RT @###### Ur fucking white trash,A_conf,"OL100, HS90","OL100, HS60","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '60']","['90', '70']"
271,3,826,RT @###### Ur fucking white trash,B_conf,"HS100, OL100","HS100, OL100","HS100, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['100', '100']","['100', '100']","['100', '100']"
271,3,826,RT @###### Ur fucking white trash,C.HS_conf,HS95,HS90,NH95,['HS'],['HS'],['NH'],['95'],['90'],['95']
271,3,826,RT @###### Ur fucking white trash,C.OL_conf,OL100,OL100,OL99,['OL'],['OL'],['OL'],['100'],['100'],['99']
76,4,827,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",A_conf,"OL100, HS80","OL90, HS100","OL100, HS100","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '80']","['90', '100']","['100', '100']"
76,4,827,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",B_conf,"HS100, OL100","HS100, OL100","HS80, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['100', '100']","['100', '100']","['80', '100']"
76,4,827,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",C.HS_conf,NH95,NH75,HS99,['NH'],['NH'],['HS'],['95'],['75'],['99']
76,4,827,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself.",C.OL_conf,OL95,OL100,OL95,['OL'],['OL'],['OL'],['95'],['100'],['95']
243,1,828,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",A_conf,"OL90, HS20","OL80, NH60","OL80, NH20","['OL', 'HS']","['OL', 'NH']","['OL', 'NH']","['90', '20']","['80', '60']","['80', '20']"
243,1,828,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",B_conf,"NH40, OL100","NH20, OL80","NH60, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['40', '100']","['20', '80']","['60', '80']"
243,1,828,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",C.HS_conf,NH85,NH60,NH92,['NH'],['NH'],['NH'],['85'],['60'],['92']
243,1,828,"@###### true! I miss yall man, yall are my brothers. Is mikey starting? And what about the chink? Lmfao",C.OL_conf,OL100,OL95,OL60,['OL'],['OL'],['OL'],['100'],['95'],['60']
345,2,829,"RT @###### It goes from ""baby"" to ""hoe"", "" I love you"" to "" Fuck you I hate you"", "" I need you"" to "" Fuck off"" from "" You're my eve&#8230;",A_conf,"OL100, NH40","OL100, NH90","OL100, NH80","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '40']","['100', '90']","['100', '80']"
345,2,829,"RT @###### It goes from ""baby"" to ""hoe"", "" I love you"" to "" Fuck you I hate you"", "" I need you"" to "" Fuck off"" from "" You're my eve&#8230;",B_conf,"HS100, OL100","HS80, OL100","NH0, OL99","['HS', 'OL']","['HS', 'OL']","['NH', 'OL']","['100', '100']","['80', '100']","['0', '99']"
345,2,829,"RT @###### It goes from ""baby"" to ""hoe"", "" I love you"" to "" Fuck you I hate you"", "" I need you"" to "" Fuck off"" from "" You're my eve&#8230;",C.HS_conf,NH92,HS95,NH92,['NH'],['HS'],['NH'],['92'],['95'],['92']
345,2,829,"RT @###### It goes from ""baby"" to ""hoe"", "" I love you"" to "" Fuck you I hate you"", "" I need you"" to "" Fuck off"" from "" You're my eve&#8230;",C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
305,4,830,@###### lmfao go to bed whitey &#128129;,A_conf,"OL100, HS100","OL100, HS60","OL100, HS60","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '60']","['100', '60']"
305,4,830,@###### lmfao go to bed whitey &#128129;,B_conf,"HS100, OL100","NH20, OL80","HS80, OL100","['HS', 'OL']","['NH', 'OL']","['HS', 'OL']","['100', '100']","['20', '80']","['80', '100']"
305,4,830,@###### lmfao go to bed whitey &#128129;,C.HS_conf,HS95,NH98,NH90,['HS'],['NH'],['NH'],['95'],['98'],['90']
305,4,830,@###### lmfao go to bed whitey &#128129;,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
397,6,831,"RT @###### Been trash ""@###### The gay Chris bosh jokes are getting old now""""",A_conf,"OL100, NH90","OL80, NH60","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '90']","['80', '60']","['90', '70']"
397,6,831,"RT @###### Been trash ""@###### The gay Chris bosh jokes are getting old now""""",B_conf,"NH40, OL60","NH80, OL100","HS50, OL60","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['40', '60']","['80', '100']","['50', '60']"
397,6,831,"RT @###### Been trash ""@###### The gay Chris bosh jokes are getting old now""""",C.HS_conf,NH92,NH80,NH60,['NH'],['NH'],['NH'],['92'],['80'],['60']
397,6,831,"RT @###### Been trash ""@###### The gay Chris bosh jokes are getting old now""""",C.OL_conf,OL50,OL40,OL100,['OL'],['OL'],['OL'],['50'],['40'],['100']
222,5,832,Their gotta be a loaded lux vs Murda mook 3,A_conf,"NO60, NH90","OL90, NH20","OL60, NH30","['NO', 'NH']","['OL', 'NH']","['OL', 'NH']","['60', '90']","['90', '20']","['60', '30']"
222,5,832,Their gotta be a loaded lux vs Murda mook 3,B_conf,"NL0, OL0","NH0, OL90","NH60, OL20","['NL', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '0']","['0', '90']","['60', '20']"
222,5,832,Their gotta be a loaded lux vs Murda mook 3,C.HS_conf,NH50,NH40,NH90,['NH'],['NH'],['NH'],['50'],['40'],['90']
222,5,832,Their gotta be a loaded lux vs Murda mook 3,C.OL_conf,OL85,NO0,NO0,['OL'],['NO'],['NO'],['85'],['0'],['0']
42,6,833,@###### @###### @###### at least im not black bitch your parents left you in the mcdonalds parking lot after you were born,A_conf,"OL100, NH80","OL100, HS100","OL100, HS95","['OL', 'NH']","['OL', 'HS']","['OL', 'HS']","['100', '80']","['100', '100']","['100', '95']"
42,6,833,@###### @###### @###### at least im not black bitch your parents left you in the mcdonalds parking lot after you were born,B_conf,"NH0, OL100","NH5, OL95","NH20, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['0', '100']","['5', '95']","['20', '90']"
42,6,833,@###### @###### @###### at least im not black bitch your parents left you in the mcdonalds parking lot after you were born,C.HS_conf,HS90,NH60,NH60,['HS'],['NH'],['NH'],['90'],['60'],['60']
42,6,833,@###### @###### @###### at least im not black bitch your parents left you in the mcdonalds parking lot after you were born,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
250,2,834,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down,A_conf,"NO0, NH0","OL70, NH60","OL40, NH90","['NO', 'NH']","['OL', 'NH']","['OL', 'NH']","['0', '0']","['70', '60']","['40', '90']"
250,2,834,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down,B_conf,"NH90, NO10","NH100, NO100","NH100, OL0","['NH', 'NO']","['NH', 'NO']","['NH', 'OL']","['90', '10']","['100', '100']","['100', '0']"
250,2,834,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down,C.HS_conf,NH90,NH90,NH95,['NH'],['NH'],['NH'],['90'],['90'],['95']
250,2,834,Jihadis circulating a video of the killing by Boko Haram of a Nigerian pilot captured after his helicopter was shoot down,C.OL_conf,NO0,NO99,NO0,['NO'],['NO'],['NO'],['0'],['99'],['0']
117,2,835,"@###### @###### @###### all racist nTx trash w @###### all hate to see this particular man in WH n not the ""Butler""",A_conf,"OL95, HS60","OL80, HS100","OL95, HS95","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '60']","['80', '100']","['95', '95']"
117,2,835,"@###### @###### @###### all racist nTx trash w @###### all hate to see this particular man in WH n not the ""Butler""",B_conf,"NH70, OL100","NH60, OL90","NH80, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '100']","['60', '90']","['80', '100']"
117,2,835,"@###### @###### @###### all racist nTx trash w @###### all hate to see this particular man in WH n not the ""Butler""",C.HS_conf,HS95,HS92,NH92,['HS'],['HS'],['NH'],['95'],['92'],['92']
117,2,835,"@###### @###### @###### all racist nTx trash w @###### all hate to see this particular man in WH n not the ""Butler""",C.OL_conf,OL85,OL100,OL95,['OL'],['OL'],['OL'],['85'],['100'],['95']
426,3,836,Cheeky thoughts as the rooster crows.,A_conf,"OL0, NH80","OL80, NH100","OL0, NH100","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['0', '80']","['80', '100']","['0', '100']"
426,3,836,Cheeky thoughts as the rooster crows.,B_conf,"NH100, NO100","NH100, NO100","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['100', '100']"
426,3,836,Cheeky thoughts as the rooster crows.,C.HS_conf,NH95,NH100,NH100,['NH'],['NH'],['NH'],['95'],['100'],['100']
426,3,836,Cheeky thoughts as the rooster crows.,C.OL_conf,OL0,NO0,OL0,['OL'],['NO'],['OL'],['0'],['0'],['0']
218,2,837,A1 bricks in this bitch we in Gucci house,A_conf,"OL95, NH70","OL95, NO20","OL95, NH20","['OL', 'NH']","['OL', 'NO']","['OL', 'NH']","['95', '70']","['95', '20']","['95', '20']"
218,2,837,A1 bricks in this bitch we in Gucci house,B_conf,"NH60, OL90","NH20, OL70","NH90, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['60', '90']","['20', '70']","['90', '80']"
218,2,837,A1 bricks in this bitch we in Gucci house,C.HS_conf,NH80,NH60,NH85,['NH'],['NH'],['NH'],['80'],['60'],['85']
218,2,837,A1 bricks in this bitch we in Gucci house,C.OL_conf,OL92,OL95,OL80,['OL'],['OL'],['OL'],['92'],['95'],['80']
471,3,838,RT @###### I'm a Get Money nigga So da hoes Love me,A_conf,"OL90, NH70","OL100, NH90","OL80, NH20","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['100', '90']","['80', '20']"
471,3,838,RT @###### I'm a Get Money nigga So da hoes Love me,B_conf,"NH30, OL70","NH20, OL80

Explanation: 
This tweet does not contain hate speech, but it does contain language that is highly offensive to certain individuals or groups. Therefore, the HS label is NH (not hate speech) with a 20% confidence score, indicating that you are not very confident that the tweet does not contain hate speech. The OL label is OL (offensive language) with an 80% confidence score, indicating that you are relatively confident that the tweet contains offensive language.","NH20, OL80","['NH', 'OL']","['NH', 'OL', 'Explanation', 'This', 'tweet', 'does', 'not', 'contain', 'hate', 'speech', 'but', 'it', 'does', 'contain', 'language', 'that', 'is', 'highly', 'offensive', 'to', 'certain', 'individuals', 'or', 'groups', 'Therefore', 'the', 'HS', 'label', 'is', 'NH', 'not', 'hate', 'speech', 'with', 'a', 'confidence', 'score', 'indicating', 'that', 'you', 'are', 'not', 'very', 'confident', 'that', 'the', 'tweet', 'does', 'not', 'contain', 'hate', 'speech', 'The', 'OL', 'label', 'is', 'OL', 'offensive', 'language', 'with', 'an', 'confidence', 'score', 'indicating', 'that', 'you', 'are', 'relatively', 'confident', 'that', 'the', 'tweet', 'contains', 'offensive', 'language']","['NH', 'OL']","['30', '70']","['20', '80', '20', '80']","['20', '80']"
471,3,838,RT @###### I'm a Get Money nigga So da hoes Love me,C.HS_conf,HS30,NH20,NH40,['HS'],['NH'],['NH'],['30'],['20'],['40']
471,3,838,RT @###### I'm a Get Money nigga So da hoes Love me,C.OL_conf,OL100,OL80,OL90,['OL'],['OL'],['OL'],['100'],['80'],['90']
470,1,839,f u tumblr bc my blog is black &amp; white but there's so many great colored things I could reblog fml,A_conf,"OL30, NH70","OL80, NH100","NO0, NH100","['OL', 'NH']","['OL', 'NH']","['NO', 'NH']","['30', '70']","['80', '100']","['0', '100']"
470,1,839,f u tumblr bc my blog is black &amp; white but there's so many great colored things I could reblog fml,B_conf,"NH95, OL5","NH95, OL5","NH100, NO100","['NH', 'OL']","['NH', 'OL']","['NH', 'NO']","['95', '5']","['95', '5']","['100', '100']"
470,1,839,f u tumblr bc my blog is black &amp; white but there's so many great colored things I could reblog fml,C.HS_conf,NH30,NH95,NH70,['NH'],['NH'],['NH'],['30'],['95'],['70']
470,1,839,f u tumblr bc my blog is black &amp; white but there's so many great colored things I could reblog fml,C.OL_conf,NO100,NO0,NO0,['NO'],['NO'],['NO'],['100'],['0'],['0']
319,5,840,RT @###### How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess,A_conf,"OL80, NH40","OL60, NH90","OL100, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '40']","['60', '90']","['100', '95']"
319,5,840,RT @###### How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess,B_conf,"NH0, OL100

Explanation:
This tweet does not contain hate speech, as it is making a joke about a celebrity and not expressing hatred towards a targeted group. However, it does contain offensive language, as it is using a slang term for cocaine in a derogatory way, and also making a joke about a TV show that uses a derogatory term in its title.","NH30, OL60","NH80, OL80","['NH', 'OL', 'Explanation', 'This', 'tweet', 'does', 'not', 'contain', 'hate', 'speech', 'as', 'it', 'is', 'making', 'a', 'joke', 'about', 'a', 'celebrity', 'and', 'not', 'expressing', 'hatred', 'towards', 'a', 'targeted', 'group', 'However', 'it', 'does', 'contain', 'offensive', 'language', 'as', 'it', 'is', 'using', 'a', 'slang', 'term', 'for', 'cocaine', 'in', 'a', 'derogatory', 'way', 'and', 'also', 'making', 'a', 'joke', 'about', 'a', 'TV', 'show', 'that', 'uses', 'a', 'derogatory', 'term', 'in', 'its', 'title']","['NH', 'OL']","['NH', 'OL']","['0', '100']","['30', '60']","['80', '80']"
319,5,840,RT @###### How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess,C.HS_conf,NH60,NH40,NH67,['NH'],['NH'],['NH'],['60'],['40'],['67']
319,5,840,RT @###### How much coke did Charlie sheen do?.. Enough to kill two and a half men I guess,C.OL_conf,OL85,OL99,OL100,['OL'],['OL'],['OL'],['85'],['99'],['100']
151,2,841,"RT @###### On this #ArmisticeDay the cry ""Never Again"" is absent and mocks our pledge to #NeverForget the fallen from ancient an&#8230;",A_conf,"OL0, NH95","OL0, NH100","OL20, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['0', '95']","['0', '100']","['20', '90']"
151,2,841,"RT @###### On this #ArmisticeDay the cry ""Never Again"" is absent and mocks our pledge to #NeverForget the fallen from ancient an&#8230;",B_conf,"NH100, NO100","NH100, NO100","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['100', '100']"
151,2,841,"RT @###### On this #ArmisticeDay the cry ""Never Again"" is absent and mocks our pledge to #NeverForget the fallen from ancient an&#8230;",C.HS_conf,NH85,NH100,NH100,['NH'],['NH'],['NH'],['85'],['100'],['100']
151,2,841,"RT @###### On this #ArmisticeDay the cry ""Never Again"" is absent and mocks our pledge to #NeverForget the fallen from ancient an&#8230;",C.OL_conf,OL0,NO0,NO0,['OL'],['NO'],['NO'],['0'],['0'],['0']
376,3,842,@###### I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to,A_conf,"OL60, HS80","OL80, NH0","OL60, NH20","['OL', 'HS']","['OL', 'NH']","['OL', 'NH']","['60', '80']","['80', '0']","['60', '20']"
376,3,842,@###### I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to,B_conf,"NH50, OL60","NH85, OL60","NH80, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['50', '60']","['85', '60']","['80', '90']"
376,3,842,@###### I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to,C.HS_conf,NH72,NH72,HS92,['NH'],['NH'],['HS'],['72'],['72'],['92']
376,3,842,@###### I don't like it peaceful that's boring I like fighting I come from the ghetto do u remember that it's p impossible for me not to,C.OL_conf,OL85,OL100,OL80,['OL'],['OL'],['OL'],['85'],['100'],['80']
195,4,843,If them niggas pussy we douche em we clean em out,A_conf,"OL95, HS100","OL95, HS95","OL90, HS95","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '100']","['95', '95']","['90', '95']"
195,4,843,If them niggas pussy we douche em we clean em out,B_conf,"NH20, OL80","HS95, OL100","HS80, OL100","['NH', 'OL']","['HS', 'OL']","['HS', 'OL']","['20', '80']","['95', '100']","['80', '100']"
195,4,843,If them niggas pussy we douche em we clean em out,C.HS_conf,NH20,NH60,HS85,['NH'],['NH'],['HS'],['20'],['60'],['85']
195,4,843,If them niggas pussy we douche em we clean em out,C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
85,2,844,"@###### ""leave you beaner retard""",A_conf,"OL100, HS100","OL100, HS100","OL90, HS80","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '100']","['100', '100']","['90', '80']"
85,2,844,"@###### ""leave you beaner retard""",B_conf,"HS90, OL100","NH30, OL100","HS100, OL100","['HS', 'OL']","['NH', 'OL']","['HS', 'OL']","['90', '100']","['30', '100']","['100', '100']"
85,2,844,"@###### ""leave you beaner retard""",C.HS_conf,NH60,NH50,HS95,['NH'],['NH'],['HS'],['60'],['50'],['95']
85,2,844,"@###### ""leave you beaner retard""",C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
339,3,845,"Yes, I'm a hairy white man with redneck tendencies who absolutely loves Aretha Franklin. Fuck you hater.",A_conf,"OL80, NH60","OL80, NH95","OL80, NH100","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '60']","['80', '95']","['80', '100']"
339,3,845,"Yes, I'm a hairy white man with redneck tendencies who absolutely loves Aretha Franklin. Fuck you hater.",B_conf,"NH90, OL70","NH95, OL100","NH90, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '70']","['95', '100']","['90', '80']"
339,3,845,"Yes, I'm a hairy white man with redneck tendencies who absolutely loves Aretha Franklin. Fuck you hater.",C.HS_conf,NH95,NH90,NH99,['NH'],['NH'],['NH'],['95'],['90'],['99']
339,3,845,"Yes, I'm a hairy white man with redneck tendencies who absolutely loves Aretha Franklin. Fuck you hater.",C.OL_conf,OL98,OL95,OL90,['OL'],['OL'],['OL'],['98'],['95'],['90']
438,1,846,Most niccas broke but always n the limelight,A_conf,"OL80, NH20","OL100, NH0","OL80, NH60","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['80', '20']","['100', '0']","['80', '60']"
438,1,846,Most niccas broke but always n the limelight,B_conf,"NH20, OL80","NH80, OL40","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['20', '80']","['80', '40']","['90', '100']"
