batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_score,R2_score,R3_score
457,5,994,"RT @###### If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;",A_conf,"OL95, HS80","OL95, HS85","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '80']","['95', '85']","['100', '90']"
457,5,994,"RT @###### If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;",B_conf,"NH60, OL90","NH70, OL95","HS70, OL100","['NH', 'OL']","['NH', 'OL']","['HS', 'OL']","['60', '90']","['70', '95']","['70', '100']"
457,5,994,"RT @###### If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;",C.HS_conf,NH60,NH70,NH60,['NH'],['NH'],['NH'],['60'],['70'],['60']
457,5,994,"RT @###### If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
73,1,995,@###### uh you're trash. &#128536;,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
73,1,995,@###### uh you're trash. &#128536;,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
73,1,995,@###### uh you're trash. &#128536;,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
73,1,995,@###### uh you're trash. &#128536;,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
486,3,996,Tom Brady is the biggest pussy in the NFL by far,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
486,3,996,Tom Brady is the biggest pussy in the NFL by far,B_conf,"NH90, OL100","NH95, OL90","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['95', '90']","['90', '95']"
486,3,996,Tom Brady is the biggest pussy in the NFL by far,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
486,3,996,Tom Brady is the biggest pussy in the NFL by far,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
194,2,997,The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.,A_conf,"OL90, NH95","OL90, NH95","NO90, NH95","['OL', 'NH']","['OL', 'NH']","['NO', 'NH']","['90', '95']","['90', '95']","['90', '95']"
194,2,997,The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.,B_conf,"NH90, OL95","NH90, OL70","NH90, OL80","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '70']","['90', '80']"
194,2,997,The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
194,2,997,The birds singing brings thoughts of hot flesh on this #Spring morning. #Hot #sexual desire fills my head. Let me taste you &amp; feel You.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
67,3,998,&#8220;@###### Wtf is flappy bird&#8221; are you kidding me,A_conf,"OL10, NH90","NO90, NH95","NO90, NH100","['OL', 'NH']","['NO', 'NH']","['NO', 'NH']","['10', '90']","['90', '95']","['90', '100']"
67,3,998,&#8220;@###### Wtf is flappy bird&#8221; are you kidding me,B_conf,"NH90, NO95","NH90, NO90","NH90, OL95","['NH', 'NO']","['NH', 'NO']","['NH', 'OL']","['90', '95']","['90', '90']","['90', '95']"
67,3,998,&#8220;@###### Wtf is flappy bird&#8221; are you kidding me,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
67,3,998,&#8220;@###### Wtf is flappy bird&#8221; are you kidding me,C.OL_conf,NO90,NO90,NO90,['NO'],['NO'],['NO'],['90'],['90'],['90']
48,4,999,RT @###### Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;,A_conf,"OL100, HS90","OL100, HS90","OL95, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['95', '90']"
48,4,999,RT @###### Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;,B_conf,"NH70, OL90","HS90, OL100","HS90, OL100","['NH', 'OL']","['HS', 'OL']","['HS', 'OL']","['70', '90']","['90', '100']","['90', '100']"
48,4,999,RT @###### Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;,C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
48,4,999,RT @###### Jenny was a hoe til she got AIDS until she was ready to settle down with Forrest Gump who tried saving her SO many tim&#8230;,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
465,4,1000,@###### it didnt open das y i asked cus i thought yu ate wat i had Pork chops yellow rice n beans,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
465,4,1000,@###### it didnt open das y i asked cus i thought yu ate wat i had Pork chops yellow rice n beans,B_conf,"NH90, OL80","NH90, OL80","NH90, OL85","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '80']","['90', '80']","['90', '85']"
465,4,1000,@###### it didnt open das y i asked cus i thought yu ate wat i had Pork chops yellow rice n beans,C.HS_conf,NH90,NH70,NH90,['NH'],['NH'],['NH'],['90'],['70'],['90']
465,4,1000,@###### it didnt open das y i asked cus i thought yu ate wat i had Pork chops yellow rice n beans,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
42,1,1001,"RT @###### Whatchu sayin hoe, YOU KNOW IM THE MAN HOE",A_conf,"OL100, NH90","OL100, NH80","OL100, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['100', '90']","['100', '80']","['100', '90']"
42,1,1001,"RT @###### Whatchu sayin hoe, YOU KNOW IM THE MAN HOE",B_conf,"NH90, OL100","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['90', '100']"
42,1,1001,"RT @###### Whatchu sayin hoe, YOU KNOW IM THE MAN HOE",C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
42,1,1001,"RT @###### Whatchu sayin hoe, YOU KNOW IM THE MAN HOE",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
390,4,1002,RT @###### Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
390,4,1002,RT @###### Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,B_conf,"HS95, OL100","HS95, OL100","HS95, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['95', '100']","['95', '100']"
390,4,1002,RT @###### Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,C.HS_conf,HS95,HS95,HS95,['HS'],['HS'],['HS'],['95'],['95'],['95']
390,4,1002,RT @###### Yay for America &amp; Israel... we put in more Jew Hating muslim trash into our government! pathetic &amp; sickening,C.OL_conf,OL95,OL95,OL95,['OL'],['OL'],['OL'],['95'],['95'],['95']
293,6,1003,Lol RT @###### Youuuuu got niggas but I don't got bitches,A_conf,"OL90, HS70","OL95, HS80","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '70']","['95', '80']","['90', '70']"
293,6,1003,Lol RT @###### Youuuuu got niggas but I don't got bitches,B_conf,"NH90, OL100","NH70, OL100","NH70, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['70', '100']","['70', '95']"
293,6,1003,Lol RT @###### Youuuuu got niggas but I don't got bitches,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
293,6,1003,Lol RT @###### Youuuuu got niggas but I don't got bitches,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
7,4,1004,&#8220;@###### I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.,A_conf,"OL90, NH85","OL90, NH70","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '85']","['90', '70']","['90', '70']"
7,4,1004,&#8220;@###### I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.,B_conf,"NH70, OL90","NH70, OL90","NH70, OL90","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '90']","['70', '90']","['70', '90']"
7,4,1004,&#8220;@###### I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
7,4,1004,&#8220;@###### I hate that bitch &amp; the fact that oomf likes her.. just no &#128528;&#8221; retweeettt 1000x.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
285,1,1005,Offensive line is trash,A_conf,"OL90, NH95","OL90, NH95","OL90, NH95","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '95']","['90', '95']","['90', '95']"
285,1,1005,Offensive line is trash,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
285,1,1005,Offensive line is trash,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
285,1,1005,Offensive line is trash,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
432,2,1006,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..,A_conf,"OL70, NH90","OL70, NH90","OL60, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['70', '90']","['70', '90']","['60', '90']"
432,2,1006,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..,B_conf,"NH90, OL80","NH90, NO80","NH90, OL60","['NH', 'OL']","['NH', 'NO']","['NH', 'OL']","['90', '80']","['90', '80']","['90', '60']"
432,2,1006,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
432,2,1006,Really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke..,C.OL_conf,NO90,OL70,NO90,['NO'],['OL'],['NO'],['90'],['70'],['90']
108,4,1007,@###### trash,A_conf,"OL95, NH90","OL90, NH80","OL90, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '90']","['90', '80']","['90', '90']"
108,4,1007,@###### trash,B_conf,"NH90, OL95","NH90, OL100","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '100']","['90', '95']"
108,4,1007,@###### trash,C.HS_conf,NH90,NH90,NH90,['NH'],['NH'],['NH'],['90'],['90'],['90']
108,4,1007,@###### trash,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
360,3,1008,"RT @###### ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@######",A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
360,3,1008,"RT @###### ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@######",B_conf,"HS90, OL100","HS90, OL100","HS95, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['95', '100']"
360,3,1008,"RT @###### ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@######",C.HS_conf,HS90,HS90,HS95,['HS'],['HS'],['HS'],['90'],['90'],['95']
360,3,1008,"RT @###### ""Young N****s act hard and all the bad B*****s grew up to be trash broads"" -@######",C.OL_conf,OL100,OL100,OL100,['OL'],['OL'],['OL'],['100'],['100'],['100']
135,6,1009,"""@###### YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",A_conf,"OL95, HS70","OL90, NH95","OL95, NH90","['OL', 'HS']","['OL', 'NH']","['OL', 'NH']","['95', '70']","['90', '95']","['95', '90']"
135,6,1009,"""@###### YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",B_conf,"NH90, OL100","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['90', '100']"
135,6,1009,"""@###### YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
135,6,1009,"""@###### YASSSSSS, ORDERED CHINESE &#128079;"" bitch you just ate tacos you fat fuck",C.OL_conf,OL90,OL90,OL95,['OL'],['OL'],['OL'],['90'],['90'],['95']
389,4,1010,@###### sexy bitch,A_conf,"OL90, NH80","OL100, NH90","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '80']","['100', '90']","['95', '90']"
389,4,1010,@###### sexy bitch,B_conf,"NH90, OL100","NH90, OL100","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['90', '95']"
389,4,1010,@###### sexy bitch,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
389,4,1010,@###### sexy bitch,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
213,5,1011,The early bird takes a nap before noon.,A_conf,"NO100, NH100","NO90, NH95","NO100, NH100","['NO', 'NH']","['NO', 'NH']","['NO', 'NH']","['100', '100']","['90', '95']","['100', '100']"
213,5,1011,The early bird takes a nap before noon.,B_conf,"NH100, NO100","NH100, NO100","NH100, NO100","['NH', 'NO']","['NH', 'NO']","['NH', 'NO']","['100', '100']","['100', '100']","['100', '100']"
213,5,1011,The early bird takes a nap before noon.,C.HS_conf,NH99,NH100,NH99,['NH'],['NH'],['NH'],['99'],['100'],['99']
213,5,1011,The early bird takes a nap before noon.,C.OL_conf,NO100,NO100,NO100,['NO'],['NO'],['NO'],['100'],['100'],['100']
207,3,1012,RT @###### Whore slut cunt bitch nigga,A_conf,"OL100, HS90","OL100, HS90","OL100, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['100', '90']","['100', '90']","['100', '90']"
207,3,1012,RT @###### Whore slut cunt bitch nigga,B_conf,"HS90, OL100","HS90, OL100","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['90', '100']","['90', '100']","['90', '100']"
207,3,1012,RT @###### Whore slut cunt bitch nigga,C.HS_conf,HS95,HS90,HS95,['HS'],['HS'],['HS'],['95'],['90'],['95']
207,3,1012,RT @###### Whore slut cunt bitch nigga,C.OL_conf,OL95,OL95,OL100,['OL'],['OL'],['OL'],['95'],['95'],['100']
148,4,1013,"""You ain't gunna do shit spear chucker""",A_conf,"OL95, HS90","OL100, HS90","OL95, HS90","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['95', '90']","['100', '90']","['95', '90']"
148,4,1013,"""You ain't gunna do shit spear chucker""",B_conf,"HS95, OL100","HS95, OL100","HS95, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['95', '100']","['95', '100']","['95', '100']"
148,4,1013,"""You ain't gunna do shit spear chucker""",C.HS_conf,HS95,HS90,HS90,['HS'],['HS'],['HS'],['95'],['90'],['90']
148,4,1013,"""You ain't gunna do shit spear chucker""",C.OL_conf,OL95,OL90,OL95,['OL'],['OL'],['OL'],['95'],['90'],['95']
438,6,1014,@###### bring it bitch.,A_conf,"OL95, NH85","OL90, NH85","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['95', '85']","['90', '85']","['95', '90']"
438,6,1014,@###### bring it bitch.,B_conf,"NH90, OL100","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['90', '100']"
438,6,1014,@###### bring it bitch.,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
438,6,1014,@###### bring it bitch.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
332,2,1015,It's this dyke chick cut hair in the barbershop look just like Future,A_conf,"OL90, HS70","OL90, HS70","OL90, HS70","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '70']","['90', '70']","['90', '70']"
332,2,1015,It's this dyke chick cut hair in the barbershop look just like Future,B_conf,"HS85, OL95","HS90, OL95","HS90, OL100","['HS', 'OL']","['HS', 'OL']","['HS', 'OL']","['85', '95']","['90', '95']","['90', '100']"
332,2,1015,It's this dyke chick cut hair in the barbershop look just like Future,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
332,2,1015,It's this dyke chick cut hair in the barbershop look just like Future,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
90,5,1016,We can't call somebody wack we got Raymond Felton RT @###### Lin so trash.,A_conf,"OL90, NH70","OL90, NH70","OL90, NH70","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '70']","['90', '70']","['90', '70']"
90,5,1016,We can't call somebody wack we got Raymond Felton RT @###### Lin so trash.,B_conf,"NH90, OL95","NH90, OL80","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '80']","['90', '95']"
90,5,1016,We can't call somebody wack we got Raymond Felton RT @###### Lin so trash.,C.HS_conf,NH70,NH90,NH70,['NH'],['NH'],['NH'],['70'],['90'],['70']
90,5,1016,We can't call somebody wack we got Raymond Felton RT @###### Lin so trash.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
346,4,1017,@###### But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.,A_conf,"OL90, HS70","OL90, HS70","OL90, HS80","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '70']","['90', '70']","['90', '80']"
346,4,1017,@###### But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.,B_conf,"NH90, OL95","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '95']","['90', '95']","['90', '95']"
346,4,1017,@###### But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
346,4,1017,@###### But a wannabe ghetto white girl will deal with an unaccomplished black man for more than sex.,C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
266,5,1018,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican",A_conf,"OL90, HS70","OL90, HS85","OL90, HS85","['OL', 'HS']","['OL', 'HS']","['OL', 'HS']","['90', '70']","['90', '85']","['90', '85']"
266,5,1018,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican",B_conf,"NH70, OL90","NH90, OL95","NH90, OL95","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['70', '90']","['90', '95']","['90', '95']"
266,5,1018,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican",C.HS_conf,HS90,HS90,HS90,['HS'],['HS'],['HS'],['90'],['90'],['90']
266,5,1018,"""@###### @###### alsarabsss"" hes a beaner smh you can tell hes a mexican",C.OL_conf,OL90,OL90,OL90,['OL'],['OL'],['OL'],['90'],['90'],['90']
269,4,1019,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,A_conf,"OL90, NH85","OL95, NH90","OL95, NH90","['OL', 'NH']","['OL', 'NH']","['OL', 'NH']","['90', '85']","['95', '90']","['95', '90']"
269,4,1019,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,B_conf,"NH90, OL100","NH90, OL100","NH90, OL100","['NH', 'OL']","['NH', 'OL']","['NH', 'OL']","['90', '100']","['90', '100']","['90', '100']"
269,4,1019,LMAO. Twitter little bitch ass site . I need to start using this hoe more.,C.HS_conf,NH70,NH70,NH70,['NH'],['NH'],['NH'],['70'],['70'],['70']
