batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
57,1,2775,@###### Not taking Franks advice and he ate the yellow snow.,C.OL,NO,NO,NO,NO,NO,NO,"NO     0.00 
No    -18.25
no    -18.75
_NO   -19.75
OL    -20.75
dtype: float64",",      0.00 
 NO   -23.25
.     -24.00
 ,    -24.25
،     -25.00
dtype: float64",,"NO    -1.936126e-07
OL    -1.650000e+01
no    -1.900000e+01
No    -1.925000e+01
_NO   -1.925000e+01
dtype: float64",",      0.00 
 NO   -23.25
.     -24.00
 ,    -24.25
،     -25.00
dtype: float64",,"NO    -3.128163e-07
OL    -1.525000e+01
no    -1.725000e+01
No    -1.825000e+01
_NO   -1.875000e+01
dtype: float64",",      0.00 
 NO   -23.25
.     -24.00
 ,    -24.25
،     -25.00
dtype: float64",
57,2,2814,@###### @###### because it's hilarious how it makes teabaggers freak out. I'll do it again too.,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.038066 
NO   -3.288066 
NH   -10.788067
OH   -12.538067
NL   -15.038067
dtype: float64",",    -6.704273e-07
,N   -1.437500e+01
.    -2.000000e+01
 ,   -2.025000e+01
/N   -2.062500e+01
dtype: float64"," NH     0.00 
NH     -20.50
 NO    -21.50
 nh    -22.50
 NHS   -22.75
dtype: float64","OL   -0.006720 
NO   -5.006720 
OH   -13.006721
NH   -13.006721
NL   -16.256720
dtype: float64",",     -1.936126e-07
,N    -1.650000e+01
 NH   -2.275000e+01
.     -2.287500e+01
 ,    -2.312500e+01
dtype: float64"," NH     0.00 
NH     -20.25
 NO    -20.50
 NHS   -22.50
 N     -23.25
dtype: float64","OL   -0.251961 
NO   -1.501961 
NH   -10.501962
OH   -12.751962
NL   -14.001962
dtype: float64",",     -4.320200e-07
,N    -1.500000e+01
 ,    -2.200000e+01
.     -2.225000e+01
 NH   -2.225000e+01
dtype: float64"," NH     0.00 
NH     -21.00
 NO    -22.00
 NHS   -22.25
 N     -23.00
dtype: float64"
57,2,2814,@###### @###### because it's hilarious how it makes teabaggers freak out. I'll do it again too.,B,"NH, OL","NH, OL","NH, NO","NH, OL","NH, OL","NH, NO","NH     0.00 
nh    -20.25
HS    -21.00
 NH   -24.25
NO    -24.75
dtype: float64",",      0.000 
.     -23.000
 OL   -23.125
 ,    -23.500
،     -24.250
dtype: float64"," OL   -0.001929 
 NO   -6.251929 
OL    -17.251928
 OH   -18.751928
 OD   -19.251928
dtype: float64","NH     0.00 
nh    -20.25
HS    -21.00
 NH   -24.25
NO    -24.75
dtype: float64",",      0.000 
.     -23.000
 OL   -23.125
 ,    -23.500
،     -24.250
dtype: float64"," OL   -0.001929 
 NO   -6.251929 
OL    -17.251928
 OH   -18.751928
 OD   -19.251928
dtype: float64","NH     0.000 
nh    -19.000
 NH   -22.000
Nh    -23.125
HS    -23.250
dtype: float64",",     0.000 
.    -21.500
 ,   -22.250
،    -22.875
,N   -23.000
dtype: float64"," NO   -0.078890 
 OL   -2.578890 
NO    -14.578891
OL    -17.078890
 OF   -17.578890
dtype: float64"
57,2,2814,@###### @###### because it's hilarious how it makes teabaggers freak out. I'll do it again too.,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.0 
HS   -21.5
nh   -22.0
N    -24.0
NV   -24.0
dtype: float64",",     0.000 
.    -21.500
 ,   -22.250
،    -22.875
,N   -23.000
dtype: float64",,"NH    0.00 
HS   -21.75
nh   -22.75
NJ   -23.25
N    -23.75
dtype: float64",",     0.000 
.    -21.500
 ,   -22.250
،    -22.875
,N   -23.000
dtype: float64",,"NH    0.00 
HS   -22.75
nh   -23.50
NJ   -23.75
N    -24.50
dtype: float64",",     0.000 
.    -21.500
 ,   -22.250
،    -22.875
,N   -23.000
dtype: float64",
57,2,2814,@###### @###### because it's hilarious how it makes teabaggers freak out. I'll do it again too.,C.OL,NO,OL,NO,NO,OL,NO,"NO    -0.57594 
OL    -0.82594 
OK    -15.57594
OH    -15.57594
YES   -15.82594
dtype: float64",",     0.000 
.    -21.500
 ,   -22.250
،    -22.875
,N   -23.000
dtype: float64",,"OL   -0.201414 
NO   -1.701414 
OH   -15.701414
OK   -16.451414
OF   -16.451414
dtype: float64",",     0.000 
.    -21.500
 ,   -22.250
،    -22.875
,N   -23.000
dtype: float64",,"NO    -0.57594 
OL    -0.82594 
OK    -15.57594
OH    -15.57594
YES   -15.82594
dtype: float64",",     0.000 
.    -21.500
 ,   -22.250
،    -22.875
,N   -23.000
dtype: float64",
57,3,1334,&#8220;@###### I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -5.512236e-07
NO   -1.450000e+01
OH   -1.925000e+01
ОЛ   -1.925000e+01
ol   -2.000000e+01
dtype: float64",",     -5.512236e-07
,N    -1.450000e+01
 NH   -2.000000e+01
.     -2.062500e+01
 ,    -2.062500e+01
dtype: float64"," NH     0.00 
NH     -24.25
 NO    -25.50
 NHS   -26.50
 N     -27.50
dtype: float64","OL   -0.000002 
NO   -13.000002
ОЛ   -18.250002
OH   -19.000002
Ol   -19.250002
dtype: float64",",     -3.128163e-07
,N    -1.537500e+01
 NH   -2.025000e+01
.     -2.075000e+01
/N    -2.125000e+01
dtype: float64"," NH     0.0 
NH     -22.5
 NHS   -25.0
 N     -26.5
 nh    -26.5
dtype: float64","OL   -0.000002 
NO   -13.000002
ОЛ   -18.250002
OH   -19.000002
Ol   -19.250002
dtype: float64",",     -3.128163e-07
,N    -1.537500e+01
 NH   -2.025000e+01
.     -2.075000e+01
/N    -2.125000e+01
dtype: float64"," NH     0.0 
NH     -22.5
 NHS   -25.0
 N     -26.5
 nh    -26.5
dtype: float64"
57,3,1334,&#8220;@###### I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH     0.00 
nh    -22.00
N     -23.25
HS    -23.50
 NH   -24.00
dtype: float64",",      0.00 
.     -21.75
 ,    -22.25
،     -22.50
 OL   -22.75
dtype: float64"," OL   -4.320200e-07
 NO   -1.475000e+01
OL    -1.900000e+01
 OH   -2.125000e+01
 OF   -2.225000e+01
dtype: float64","NH     0.00 
nh    -22.25
N     -23.50
 NH   -24.50
HS    -24.75
dtype: float64",",      0.000 
.     -22.375
 ,    -22.875
،     -23.375
 OL   -23.500
dtype: float64"," OL   -0.000017 
 NO   -11.000017
OL    -16.500017
 OH   -19.500017
 OF   -20.000017
dtype: float64","NH     0.00 
nh    -22.25
N     -23.50
 NH   -24.50
HS    -24.75
dtype: float64",",      0.000 
.     -22.375
 ,    -22.875
،     -23.375
 OL   -23.500
dtype: float64"," OL   -0.000017 
 NO   -11.000017
OL    -16.500017
 OH   -19.500017
 OF   -20.000017
dtype: float64"
57,3,1334,&#8220;@###### I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;,C.HS,NH,NH,NH,NH,NH,NH,"NH     0.00 
N     -20.25
nh    -22.75
 NH   -23.75
Nh    -24.00
dtype: float64",",      0.000 
.     -22.375
 ,    -22.875
،     -23.375
 OL   -23.500
dtype: float64",,"NH     0.00 
N     -20.25
nh    -22.75
 NH   -23.75
Nh    -24.00
dtype: float64",",      0.000 
.     -22.375
 ,    -22.875
،     -23.375
 OL   -23.500
dtype: float64",,"NH     0.000 
N     -19.250
nh    -21.750
 NH   -22.125
Nh    -22.625
dtype: float64",",      0.000 
.     -22.375
 ,    -22.875
،     -23.375
 OL   -23.500
dtype: float64",
57,3,1334,&#8220;@###### I surrounded my bad bitches I can't keep them out my face&#8221;&#128064;&#128064; #WhereTheyAtDoe &#128514;,C.OL,OL,OL,OL,OL,OL,OL,"OL   -4.320200e-07
NO   -1.500000e+01
ОЛ   -1.975000e+01
Ol   -2.012500e+01
**   -2.100000e+01
dtype: float64",",      0.000 
.     -22.375
 ,    -22.875
،     -23.375
 OL   -23.500
dtype: float64",,"OL   -1.936126e-07
NO   -1.575000e+01
Ol   -2.012500e+01
ОЛ   -2.025000e+01
**   -2.075000e+01
dtype: float64",",      0.000 
.     -22.375
 ,    -22.875
،     -23.375
 OL   -23.500
dtype: float64",,"OL   -1.936126e-07
NO   -1.575000e+01
Ol   -2.012500e+01
ОЛ   -2.025000e+01
**   -2.075000e+01
dtype: float64",",      0.000 
.     -22.375
 ,    -22.875
،     -23.375
 OL   -23.500
dtype: float64",
57,4,1067,See my nig @###### today somebody who understands the music like me !!,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.006746 
NO   -5.006746 
NH   -11.006746
OH   -11.256746
NL   -14.756746
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
.     -1.975000e+01
 NH   -2.000000e+01
 ,    -2.112500e+01
dtype: float64"," NH     0.00 
 NO    -21.00
 N     -23.25
NH     -23.50
 NHS   -24.25
dtype: float64","OL   -0.005326 
NO   -5.255326 
OH   -10.005325
NH   -10.005325
NL   -14.005325
dtype: float64",",     -1.936126e-07
,N    -1.562500e+01
 NH   -1.937500e+01
.     -2.000000e+01
 ,    -2.075000e+01
dtype: float64"," NH     0.00 
 NO    -18.25
NH     -20.75
 HS    -21.50
 NHS   -22.25
dtype: float64","OL   -0.005326 
NO   -5.255326 
OH   -10.005325
NH   -10.005325
NL   -14.005325
dtype: float64",",     -1.936126e-07
,N    -1.562500e+01
 NH   -1.937500e+01
.     -2.000000e+01
 ,    -2.075000e+01
dtype: float64"," NH     0.00 
 NO    -18.25
NH     -20.75
 HS    -21.50
 NHS   -22.25
dtype: float64"
57,4,1067,See my nig @###### today somebody who understands the music like me !!,B,"NH, OL","NH, NO","NH, NO","NH, OL","NH, NO","NH, NO","NH   -7.896310e-07
HS   -1.450000e+01
NO   -1.525000e+01
N    -1.875000e+01
NN   -1.950000e+01
dtype: float64",",     0.000 
.    -19.750
 ,   -19.750
,N   -20.500
\n   -20.625
dtype: float64"," OL   -0.575943 
 NO   -0.825943 
 NH   -13.325943
 OH   -14.075943
NO    -14.575943
dtype: float64","NH   -7.896310e-07
NO   -1.425000e+01
HS   -1.675000e+01
NN   -1.800000e+01
N    -1.825000e+01
dtype: float64",",      0.000 
 ,    -21.125
.     -21.250
,,    -22.000
 NO   -22.125
dtype: float64"," NO   -0.006716 
 OL   -5.006716 
NO    -15.006716
 NH   -16.256716
 OH   -18.006716
dtype: float64","NH   -7.896310e-07
NO   -1.425000e+01
HS   -1.675000e+01
NN   -1.800000e+01
N    -1.825000e+01
dtype: float64",",      0.000 
 ,    -21.125
.     -21.250
,,    -22.000
 NO   -22.125
dtype: float64"," NO   -0.006716 
 OL   -5.006716 
NO    -15.006716
 NH   -16.256716
 OH   -18.006716
dtype: float64"
57,4,1067,See my nig @###### today somebody who understands the music like me !!,C.HS,NH,NH,NH,NH,NH,NH,"NH    -1.936126e-07
HS    -1.600000e+01
nh    -1.925000e+01
NN    -2.075000e+01
 NH   -2.100000e+01
dtype: float64",",      0.000 
 ,    -21.125
.     -21.250
,,    -22.000
 NO   -22.125
dtype: float64",,"NH   -0.000005 
HS   -12.250005
HN   -18.125006
NN   -18.875006
NJ   -18.875006
dtype: float64",",      0.000 
 ,    -21.125
.     -21.250
,,    -22.000
 NO   -22.125
dtype: float64",,"NH   -0.000005 
HS   -12.250005
HN   -18.125006
NN   -18.875006
NJ   -18.875006
dtype: float64",",      0.000 
 ,    -21.125
.     -21.250
,,    -22.000
 NO   -22.125
dtype: float64",
57,4,1067,See my nig @###### today somebody who understands the music like me !!,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000158 
NO   -8.750158 
ოლ   -18.625158
OH   -19.000158
ОЛ   -19.250158
dtype: float64",",      0.000 
 ,    -21.125
.     -21.250
,,    -22.000
 NO   -22.125
dtype: float64",,"OL    -0.078891 
NO    -2.578891 
OFF   -14.578891
OH    -14.578891
OF    -15.828891
dtype: float64",",      0.000 
 ,    -21.125
.     -21.250
,,    -22.000
 NO   -22.125
dtype: float64",,"OL   -0.00071 
NO   -7.25071 
OH   -17.75071
ОЛ   -18.25071
NL   -18.62571
dtype: float64",",      0.000 
 ,    -21.125
.     -21.250
,,    -22.000
 NO   -22.125
dtype: float64",
57,5,1468,Smh queer,A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.00001 
NO   -11.75001
OH   -13.75001
HS   -14.75001
NH   -15.00001
dtype: float64",",      0.000 
 HS   -17.000
.     -18.875
 ,    -19.125
,N    -19.750
dtype: float64"," HS   -0.000003 
 NH   -13.250003
HS    -13.500003
 HD   -18.250004
 HH   -19.000004
dtype: float64","OL   -6.704273e-07
HS   -1.475000e+01
OH   -1.550000e+01
NO   -1.725000e+01
NH   -1.775000e+01
dtype: float64",",      0.000 
 HS   -18.000
,N    -18.750
 ,    -19.000
.     -19.625
dtype: float64"," HS   -0.000003 
 NH   -12.750003
HS    -14.750003
 HD   -18.750004
 HH   -18.750004
dtype: float64","OL   -0.000004 
HS   -12.500004
OH   -15.250004
NH   -17.750004
HL   -18.000004
dtype: float64",",      0.000 
 HS   -18.000
.     -18.875
,N    -18.875
 ,    -19.250
dtype: float64"," HS   -0.00001 
 NH   -11.75001
HS    -13.00001
 HH   -17.50001
 HD   -18.00001
dtype: float64"
57,5,1468,Smh queer,B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS    0.00 
NH   -19.00
hs   -23.25
HL   -25.75
HN   -25.75
dtype: float64",",      0.00 
 OL   -22.50
 ,    -23.50
،     -24.25
.     -24.50
dtype: float64"," OL    0.00 
OL    -24.00
 OH   -24.00
 O    -25.50
 NO   -25.75
dtype: float64","HS   -1.936126e-07
NH   -1.575000e+01
hs   -2.225000e+01
HD   -2.300000e+01
HH   -2.300000e+01
dtype: float64",",      0.00 
 OL   -21.75
 ,    -22.75
,N    -23.25
.     -23.50
dtype: float64"," OL    0.00 
OL    -21.00
 NO   -21.00
 OH   -21.00
 O    -22.25
dtype: float64","HS   -1.936126e-07
NH   -1.575000e+01
hs   -2.225000e+01
HD   -2.300000e+01
HH   -2.300000e+01
dtype: float64",",      0.00 
 OL   -21.75
 ,    -22.75
,N    -23.25
.     -23.50
dtype: float64"," OL    0.00 
OL    -21.00
 NO   -21.00
 OH   -21.00
 O    -22.25
dtype: float64"
57,5,1468,Smh queer,C.HS,HS,HS,HS,HS,HS,HS,"HS   -5.512236e-07
NH   -1.450000e+01
hs   -2.150000e+01
HN   -2.150000e+01
HF   -2.175000e+01
dtype: float64",",      0.00 
 OL   -21.75
 ,    -22.75
,N    -23.25
.     -23.50
dtype: float64",,"HS   -5.512236e-07
NH   -1.450000e+01
hs   -2.150000e+01
HN   -2.150000e+01
HF   -2.175000e+01
dtype: float64",",      0.00 
 OL   -21.75
 ,    -22.75
,N    -23.25
.     -23.50
dtype: float64",,"HS   -0.000006 
NH   -12.000007
HN   -20.000006
NS   -21.000006
HF   -21.000006
dtype: float64",",      0.00 
 OL   -21.75
 ,    -22.75
,N    -23.25
.     -23.50
dtype: float64",
57,5,1468,Smh queer,C.OL,OL,OL,OL,OL,OL,OL,"OL   -1.936126e-07
NO   -1.600000e+01
ОЛ   -2.050000e+01
Ol   -2.062500e+01
OH   -2.112500e+01
dtype: float64",",      0.00 
 OL   -21.75
 ,    -22.75
,N    -23.25
.     -23.50
dtype: float64",,"OL   -1.936126e-07
NO   -1.625000e+01
Ol   -1.937500e+01
OH   -2.025000e+01
UL   -2.050000e+01
dtype: float64",",      0.00 
 OL   -21.75
 ,    -22.75
,N    -23.25
.     -23.50
dtype: float64",,"OL   -1.936126e-07
NO   -1.575000e+01
Ol   -1.812500e+01
ОЛ   -1.887500e+01
OH   -1.937500e+01
dtype: float64",",      0.00 
 OL   -21.75
 ,    -22.75
,N    -23.25
.     -23.50
dtype: float64",
57,6,1089,Seeing another baseball team just makes me wanna book my @###### trip right now.,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -4.320200e-07
OL   -1.500000e+01
no   -1.700000e+01
NH   -1.737500e+01
No   -1.762500e+01
dtype: float64",",     -1.936126e-07
,N    -1.562500e+01
 ,    -1.937500e+01
.     -2.037500e+01
 NH   -2.050000e+01
dtype: float64"," NH    0.00 
NH    -23.25
 NO   -27.25
 N    -29.25
 nh   -29.25
dtype: float64","NO   -1.936126e-07
no   -1.650000e+01
No   -1.725000e+01
OL   -1.750000e+01
NH   -1.825000e+01
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
 ,    -2.112500e+01
 NH   -2.212500e+01
.     -2.250000e+01
dtype: float64"," NH    0.00 
NH    -21.00
 NO   -25.50
 nh   -27.25
 N    -27.75
dtype: float64","NO   -3.128163e-07
no   -1.625000e+01
No   -1.650000e+01
OL   -1.825000e+01
NH   -1.837500e+01
dtype: float64",",      0.000 
,N    -17.000
 ,    -20.750
 NH   -22.125
.     -22.500
dtype: float64"," NH    0.00 
NH    -21.75
 NO   -26.00
 nh   -28.00
 NB   -28.00
dtype: float64"
57,6,1089,Seeing another baseball team just makes me wanna book my @###### trip right now.,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH    0.0 
N    -23.0
nh   -23.0
HS   -24.5
NJ   -25.5
dtype: float64",",      0.000 
 NO   -21.500
.     -22.250
 ,    -22.625
،     -24.000
dtype: float64"," NO    -1.936126e-07
NO     -1.625000e+01
 N     -2.225000e+01
       -2.375000e+01
 NOI   -2.375000e+01
dtype: float64","NH     0.000 
nh    -23.250
N     -25.500
 NH   -25.625
NJ    -25.625
dtype: float64",",      0.00 
 NO   -22.75
 ,    -23.25
.     -24.00
.NO   -25.00
dtype: float64"," NO   -4.320200e-07
NO    -1.475000e+01
 N    -2.050000e+01
 OL   -2.275000e+01
.NO   -2.275000e+01
dtype: float64","NH    0.000 
nh   -20.750
NO   -23.500
N    -24.875
Nh   -24.875
dtype: float64",",      0.00 
 NO   -23.25
.     -24.50
 ,    -24.75
.NO   -25.50
dtype: float64"," NO   -4.320200e-07
NO    -1.500000e+01
 N    -2.050000e+01
 NP   -2.175000e+01
.NO   -2.225000e+01
dtype: float64"
57,6,1089,Seeing another baseball team just makes me wanna book my @###### trip right now.,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000 
nh   -19.875
N    -20.750
HS   -21.375
Nh   -21.375
dtype: float64",",      0.00 
 NO   -23.25
.     -24.50
 ,    -24.75
.NO   -25.50
dtype: float64",,"NH    0.000 
N    -18.000
nh   -20.625
Nh   -20.875
HS   -21.250
dtype: float64",",      0.00 
 NO   -23.25
.     -24.50
 ,    -24.75
.NO   -25.50
dtype: float64",,"NH    0.000 
N    -19.750
nh   -21.750
Nh   -22.625
HS   -23.000
dtype: float64",",      0.00 
 NO   -23.25
.     -24.50
 ,    -24.75
.NO   -25.50
dtype: float64",
57,6,1089,Seeing another baseball team just makes me wanna book my @###### trip right now.,C.OL,NO,NO,NO,NO,NO,NO,"NO     0.000 
no    -19.250
No    -19.500
OL    -22.125
_NO   -22.125
dtype: float64",",      0.00 
 NO   -23.25
.     -24.50
 ,    -24.75
.NO   -25.50
dtype: float64",,"NO     0.000 
no    -19.250
No    -19.500
OL    -22.125
_NO   -22.125
dtype: float64",",      0.00 
 NO   -23.25
.     -24.50
 ,    -24.75
.NO   -25.50
dtype: float64",,"NO     0.000 
no    -19.250
No    -19.500
OL    -22.125
_NO   -22.125
dtype: float64",",      0.00 
 NO   -23.25
.     -24.50
 ,    -24.75
.NO   -25.50
dtype: float64",
58,1,1623,@###### will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000022 
NO   -10.750022
OH   -15.500022
NH   -16.750021
Ol   -20.250021
dtype: float64",",     -4.320200e-07
,N    -1.475000e+01
 NH   -1.900000e+01
.     -1.912500e+01
 ,    -1.912500e+01
dtype: float64"," NH   -0.000008 
 NO   -11.750008
NH    -22.000008
 NJ   -23.000008
 NN   -23.500008
dtype: float64","OL   -0.000022 
NO   -10.750022
OH   -15.250022
NH   -16.250021
ОЛ   -19.750021
dtype: float64",",     -4.320200e-07
,N    -1.500000e+01
.     -2.000000e+01
 NH   -2.050000e+01
 ,    -2.075000e+01
dtype: float64"," NH   -0.000002 
 NO   -13.250002
NH    -23.500002
 NJ   -24.500002
 NL   -24.750002
dtype: float64","OL   -0.000028 
NO   -10.500029
OH   -14.500029
NH   -16.000029
HS   -18.750029
dtype: float64",",     -3.128163e-07
,N    -1.550000e+01
.     -1.975000e+01
 NH   -1.975000e+01
 ,    -2.062500e+01
dtype: float64"," NH   -0.000004 
 NO   -12.500004
NH    -19.500004
 HS   -21.250004
 NL   -21.750004
dtype: float64"
58,1,1623,@###### will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH     0.00 
NO    -18.00
N     -21.75
NL    -22.50
 NH   -22.75
dtype: float64",",      0.000 
.     -23.000
 OL   -23.250
 ,    -23.750
,,    -24.375
dtype: float64"," OL   -0.000075 
 NO   -9.500075 
OL    -17.000074
 NH   -18.250074
 OH   -18.500074
dtype: float64","NH   -1.936126e-07
NO   -1.650000e+01
N    -1.975000e+01
NL   -2.025000e+01
HS   -2.075000e+01
dtype: float64",",      0.00 
.     -24.00
 OL   -24.25
 ,    -24.50
,,    -24.75
dtype: float64"," OL   -0.000058 
 NO   -9.750058 
OL    -16.000059
 OH   -17.000059
 NH   -17.750059
dtype: float64","NH    0.0 
NO   -17.0
N    -20.5
OL   -21.0
HS   -21.0
dtype: float64",",      0.00 
.     -24.25
,,    -24.75
 OL   -25.00
 ,    -25.25
dtype: float64"," OL   -1.936126e-07
 NO   -1.625000e+01
OL    -1.850000e+01
 OH   -2.125000e+01
 OT   -2.275000e+01
dtype: float64"
58,1,1623,@###### will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.00 
HS   -17.00
nh   -20.75
HN   -20.75
NJ   -20.75
dtype: float64",",      0.00 
.     -24.25
,,    -24.75
 OL   -25.00
 ,    -25.25
dtype: float64",,"NH    0.00 
HS   -17.00
nh   -20.75
HN   -20.75
NJ   -20.75
dtype: float64",",      0.00 
.     -24.25
,,    -24.75
 OL   -25.00
 ,    -25.25
dtype: float64",,"NH    0.00 
HS   -17.00
nh   -20.75
HN   -20.75
NJ   -20.75
dtype: float64",",      0.00 
.     -24.25
,,    -24.75
 OL   -25.00
 ,    -25.25
dtype: float64",
58,1,1623,@###### will you mention why being called nigger is wrong(witch i agree with) &amp; bossy is wrong.but being called a pimp is still ok?,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.003178 
NO   -5.753178 
OH   -16.003178
Ol   -16.753178
ol   -17.003178
dtype: float64",",      0.00 
.     -24.25
,,    -24.75
 OL   -25.00
 ,    -25.25
dtype: float64",,"OL   -0.003178 
NO   -5.753178 
OH   -16.003178
Ol   -16.753178
ol   -17.003178
dtype: float64",",      0.00 
.     -24.25
,,    -24.75
 OL   -25.00
 ,    -25.25
dtype: float64",,"OL   -0.000096 
NO   -9.250096 
Ol   -19.250095
OH   -19.250095
ol   -19.750095
dtype: float64",",      0.00 
.     -24.25
,,    -24.75
 OL   -25.00
 ,    -25.25
dtype: float64",
58,2,369,Dawg ass hoes,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.00 
OH   -18.00
NO   -18.75
Ol   -18.75
ОЛ   -20.50
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
.     -2.087500e+01
 ,    -2.212500e+01
 NH   -2.212500e+01
dtype: float64"," NH     0.00 
NH     -23.50
 NHS   -26.50
 N     -27.50
 NHL   -28.75
dtype: float64","OL    -1.936126e-07
OH    -1.725000e+01
NO    -1.775000e+01
Ol    -1.975000e+01
 OL   -2.000000e+01
dtype: float64",",     -1.936126e-07
,N    -1.575000e+01
.     -2.112500e+01
 NH   -2.125000e+01
 ,    -2.187500e+01
dtype: float64"," NH     0.00 
NH     -24.75
 NHS   -26.25
 NHL   -28.75
 nh    -29.00
dtype: float64","OL   -1.936126e-07
NO   -1.675000e+01
OH   -1.825000e+01
Ol   -2.025000e+01
UL   -2.075000e+01
dtype: float64",",     -3.128163e-07
,N    -1.525000e+01
 NH   -2.125000e+01
.     -2.162500e+01
/N    -2.187500e+01
dtype: float64"," NH     0.00 
NH     -24.50
 NHS   -26.75
 NHL   -28.00
 N     -28.25
dtype: float64"
