batch_id,tweet_in_batch,tweet_id,tweet,condition,R1_response,R2_response,R3_response,R1_label,R2_label,R3_label,R1_Token1,R1_Token2,R1_Token3,R2_Token1,R2_Token2,R2_Token3,R3_Token1,R3_Token2,R3_Token3
39,1,2038,x_x RT @###### Fat bitches with normal sized legs be looking like car keys.,C.HS,HS,NH,NH,HS,NH,NH,"NH   -0.201717
HS   -1.701717
dtype: float64",",   -0.000008
dtype: float64",,"NH   -0.018227
dtype: float64",",   -0.000008
dtype: float64",,"NH   -0.006733
dtype: float64",",   -0.000008
dtype: float64",
39,1,2038,x_x RT @###### Fat bitches with normal sized legs be looking like car keys.,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.00005
dtype: float64",",   -0.000008
dtype: float64",,"OL    0.000038
dtype: float64",",   -0.000008
dtype: float64",,"OL   -0.000065
dtype: float64",",   -0.000008
dtype: float64",
39,2,2088,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000053
dtype: float64",",    0.00005
dtype: float64"," NH   -0.203129
 HS   -1.703129
dtype: float64","OL   -0.000034
dtype: float64",",   -0.000004
dtype: float64"," NH   -0.164608
 HS   -1.914608
dtype: float64","OL    0.000057
dtype: float64",",   -0.000004
dtype: float64"," NH   -0.392517
 HS   -1.142517
dtype: float64"
39,2,2088,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.,B,"NH, OL","HS, OL","NH, OL","NH, OL","HS, OL","NH, OL","NH   -0.000549
dtype: float64",",   -0.000015
dtype: float64"," OL   -0.000038
dtype: float64","NH   -0.313538
HS   -1.313538
dtype: float64",",   -0.000023
dtype: float64"," OL    0.000042
dtype: float64","NH   -0.127178
HS   -2.127178
dtype: float64",",    0.000027
dtype: float64"," OL    0.000015
dtype: float64"
39,2,2088,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.,C.HS,HS,HS,HS,HS,HS,HS,"HS   -0.000965
dtype: float64",",    0.000027
dtype: float64",,"HS   -0.003227
dtype: float64",",    0.000027
dtype: float64",,"HS   -0.001545
dtype: float64",",    0.000027
dtype: float64",
39,2,2088,Black bitches don't be kickin up in our school. Bitches still comin wit durags still on they head nd shit.,C.OL,OL,OL,OL,OL,OL,OL,"OL    0.00005
dtype: float64",",    0.000027
dtype: float64",,"OL    0.000061
dtype: float64",",    0.000027
dtype: float64",,"OL   -0.000034
dtype: float64",",    0.000027
dtype: float64",
39,3,1041,My baby guinea pig is so cute #Adorable,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO    0.000038
dtype: float64",",    0.000019
dtype: float64"," NH   -0.000027
dtype: float64","NO   -0.000011
dtype: float64",",   -0.000034
dtype: float64"," NH    0.000038
dtype: float64","NO   -0.000011
dtype: float64",",   -0.000034
dtype: float64"," NH    0.000038
dtype: float64"
39,3,1041,My baby guinea pig is so cute #Adorable,B,"NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH, NO","NH   -0.000015
dtype: float64",",   -0.000034
dtype: float64"," NO    0.000057
dtype: float64","NH   -0.000031
dtype: float64",",   -0.000004
dtype: float64"," NO    0.000027
dtype: float64","NH   -0.000015
dtype: float64",",   -0.000034
dtype: float64"," NO   -0.000019
dtype: float64"
39,3,1041,My baby guinea pig is so cute #Adorable,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000008
dtype: float64",",   -0.000034
dtype: float64",,"NH   -0.000023
dtype: float64",",   -0.000034
dtype: float64",,"NH    0.000008
dtype: float64",",   -0.000034
dtype: float64",
39,3,1041,My baby guinea pig is so cute #Adorable,C.OL,NO,NO,NO,NO,NO,NO,"NO    0.000053
dtype: float64",",   -0.000034
dtype: float64",,"NO    0.000027
dtype: float64",",   -0.000034
dtype: float64",,"NO    0.000053
dtype: float64",",   -0.000034
dtype: float64",
39,4,1929,"RT @###### Here's how your ""suggestion"" plays out @###### 
Racist: ha, those niggers stopped callin each other nigga 

The end",A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL    0.000011
dtype: float64",",    0.000019
dtype: float64"," HS    0.000015
dtype: float64","OL    0.000011
dtype: float64",",    0.000019
dtype: float64"," HS    0.000015
dtype: float64","OL    0.000038
dtype: float64",",   -0.000046
dtype: float64"," HS   -0.000744
dtype: float64"
39,4,1929,"RT @###### Here's how your ""suggestion"" plays out @###### 
Racist: ha, those niggers stopped callin each other nigga 

The end",B,"HS, OL","HS, OL","NH, OL","HS, OL","HS, OL","NH, OL","HS   -0.01461
dtype: float64",",    0.000034
dtype: float64"," OL   -0.000084
dtype: float64","HS   -0.002651
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000023
dtype: float64","NH   -0.694946
HS   -0.694946
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.000057
dtype: float64"
39,4,1929,"RT @###### Here's how your ""suggestion"" plays out @###### 
Racist: ha, those niggers stopped callin each other nigga 

The end",C.HS,HS,HS,HS,HS,HS,HS,"HS    0.000004
dtype: float64",",   -0.000023
dtype: float64",,"HS    0.000031
dtype: float64",",   -0.000023
dtype: float64",,"HS    0.000031
dtype: float64",",   -0.000023
dtype: float64",
39,4,1929,"RT @###### Here's how your ""suggestion"" plays out @###### 
Racist: ha, those niggers stopped callin each other nigga 

The end",C.OL,OL,OL,OL,OL,OL,OL,"OL    0.000057
dtype: float64",",   -0.000023
dtype: float64",,"OL    0.000042
dtype: float64",",   -0.000023
dtype: float64",,"OL   -0.000214
dtype: float64",",   -0.000023
dtype: float64",
39,5,2276,"@###### .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",A,"OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL, HS","OL   -0.000076
dtype: float64",",   -0.000004
dtype: float64"," HS   -0.000603
dtype: float64","OL   -0.000008
dtype: float64",",   -0.000023
dtype: float64"," HS   -0.001595
dtype: float64","OL   -0.000053
dtype: float64",",    0.000038
dtype: float64"," HS   -0.000568
dtype: float64"
39,5,2276,"@###### .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",B,"HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS, OL","HS   -0.07917
NH   -2.57917
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.000046
dtype: float64","HS   -0.005295
dtype: float64",",   -0.000008
dtype: float64"," OL   -0.000893
dtype: float64","HS   -0.023441
NH   -3.773441
dtype: float64",",    0.000011
dtype: float64"," OL    0.000027
dtype: float64"
39,5,2276,"@###### .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",C.HS,HS,HS,HS,HS,HS,HS,"HS   -0.000019
dtype: float64",",    0.000011
dtype: float64",,"HS   -0.000019
dtype: float64",",    0.000011
dtype: float64",,"HS   -0.000019
dtype: float64",",    0.000011
dtype: float64",
39,5,2276,"@###### .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!",C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000057
dtype: float64",",    0.000011
dtype: float64",,"OL   -0.000031
dtype: float64",",    0.000011
dtype: float64",,"OL    0.000053
dtype: float64",",    0.000011
dtype: float64",
39,6,731,RT @###### How do bitches &#8220;Peep everything&#8221; but still getting cheated on something not adding up,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000065
dtype: float64",",    0.000019
dtype: float64"," NH    0.000004
dtype: float64","OL    0.000019
dtype: float64",",   -0.000053
dtype: float64"," NH   -0.000046
dtype: float64","OL   -0.000065
dtype: float64",",    0.000019
dtype: float64"," NH    0.000004
dtype: float64"
39,6,731,RT @###### How do bitches &#8220;Peep everything&#8221; but still getting cheated on something not adding up,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000046
dtype: float64",",    0.000015
dtype: float64"," OL    0.000023
dtype: float64","NH   -0.000046
dtype: float64",",    0.000015
dtype: float64"," OL    0.000023
dtype: float64","NH   -0.000046
dtype: float64",",    0.000015
dtype: float64"," OL    0.000023
dtype: float64"
39,6,731,RT @###### How do bitches &#8220;Peep everything&#8221; but still getting cheated on something not adding up,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.00153
dtype: float64",",    0.000015
dtype: float64",,"NH   -0.00153
dtype: float64",",    0.000015
dtype: float64",,"NH   -0.000336
dtype: float64",",    0.000015
dtype: float64",
39,6,731,RT @###### How do bitches &#8220;Peep everything&#8221; but still getting cheated on something not adding up,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000072
dtype: float64",",    0.000015
dtype: float64",,"OL   -0.000019
dtype: float64",",    0.000015
dtype: float64",,"OL   -0.000019
dtype: float64",",    0.000015
dtype: float64",
40,1,61,&#8220;@###### @###### Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.002125
dtype: float64",",   -0.000046
dtype: float64"," NH   -0.00005
dtype: float64","NO   -0.127895
OL   -2.127895
dtype: float64",",    0.000019
dtype: float64"," NH    0.000008
dtype: float64","NO   -0.202736
OL   -1.702736
dtype: float64",",   -0.000015
dtype: float64"," NH    0.000023
dtype: float64"
40,1,61,&#8220;@###### @###### Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed,B,"NH, OL","NH, NO","NH, OL","NH, OL","NH, NO","NH, OL","NH   -0.000027
dtype: float64",",   -0.000023
dtype: float64"," OL   -0.257088
 NO   -1.507088
dtype: float64","NH   -0.000019
dtype: float64",",    0.000008
dtype: float64"," NO   -0.360325
 OL   -1.360325
 NH   -3.110325
dtype: float64","NH   -0.000046
dtype: float64",",    0.000034
dtype: float64"," OL   -0.087669
 NO   -2.587669
dtype: float64"
40,1,61,&#8220;@###### @###### Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000038
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.000015
dtype: float64",",    0.000034
dtype: float64",,"NH   -0.000015
dtype: float64",",    0.000034
dtype: float64",
40,1,61,&#8220;@###### @###### Sick of all the trash talk and cocky attitudes. #shutupandplay&#8221; Refs have to take control when needed,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.000446
dtype: float64",",    0.000034
dtype: float64",,"NO   -0.008759
dtype: float64",",    0.000034
dtype: float64",,"NO   -0.00079
dtype: float64",",    0.000034
dtype: float64",
40,2,2591,Its theTURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.011562
dtype: float64",",   -0.000034
dtype: float64"," NH   -0.000027
dtype: float64","NO   -0.000332
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.000015
dtype: float64","NO   -0.000332
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.000015
dtype: float64"
40,2,2591,Its theTURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL,B,"NH, OL","NH, NO","NH, NO","NH, OL","NH, NO","NH, NO","NH    0.000011
dtype: float64",",    0.000011
dtype: float64"," OL   -0.496544
 NO   -0.996544
 NH   -3.996544
dtype: float64","NH    0.000042
dtype: float64",",   -0.000004
dtype: float64"," NO   -0.614891
 OL   -0.864891
 NH   -3.364891
dtype: float64","NH    0.000042
dtype: float64",",   -0.000004
dtype: float64"," NO   -0.614891
 OL   -0.864891
 NH   -3.364891
dtype: float64"
40,2,2591,Its theTURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.0
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.000031
dtype: float64",",   -0.000004
dtype: float64",,"NH    0.000038
dtype: float64",",   -0.000004
dtype: float64",
40,2,2591,Its theTURE of birds. YOU LET ONE of them eat---Next thing you know you've invited the entire ecosystem to shit on your car. #SFvsSTL,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.00531
dtype: float64",",   -0.000004
dtype: float64",,"NO   -0.000614
dtype: float64",",   -0.000004
dtype: float64",,"NO    0.000004
dtype: float64",",   -0.000004
dtype: float64",
40,3,304,Majority of it is trash anyway.,A,"NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO, NH","NO   -0.000042
dtype: float64",",    0.000027
dtype: float64"," NH   -0.000023
dtype: float64","NO   -0.000069
dtype: float64",",   -0.000023
dtype: float64"," NH   -0.000019
dtype: float64","NO   -0.000042
dtype: float64",",    0.000027
dtype: float64"," NH   -0.000023
dtype: float64"
40,3,304,Majority of it is trash anyway.,B,"NH, NO","NH, NO","NH, OL","NH, NO","NH, NO","NH, OL","NH   -0.000027
dtype: float64",",   -0.000015
dtype: float64"," NO   -0.061047
 NH   -3.311047
 OL   -3.811047
dtype: float64","NH   -0.000004
dtype: float64",",    0.000008
dtype: float64"," NO   -0.459679
 OL   -1.209679
 NH   -2.709679
dtype: float64","NH   -0.000004
dtype: float64",",    0.000008
dtype: float64"," NO   -0.459679
 OL   -1.209679
 NH   -2.709679
dtype: float64"
40,3,304,Majority of it is trash anyway.,C.HS,NH,NH,NH,NH,NH,NH,"NH    0.000019
dtype: float64",",    0.000008
dtype: float64",,"NH   -0.000015
dtype: float64",",    0.000008
dtype: float64",,"NH   -0.000015
dtype: float64",",    0.000008
dtype: float64",
40,3,304,Majority of it is trash anyway.,C.OL,NO,NO,NO,NO,NO,NO,"NO   -0.000256
dtype: float64",",    0.000008
dtype: float64",,"NO   -0.000053
dtype: float64",",    0.000008
dtype: float64",,"NO   -0.000282
dtype: float64",",    0.000008
dtype: float64",
40,4,1541,Yo bitch wanna fuck the squad!!&#128526;,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL    0.000038
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000019
dtype: float64","OL   -0.000034
dtype: float64",",   -0.000015
dtype: float64"," NH   -0.000023
dtype: float64","OL   -0.000034
dtype: float64",",    0.000027
dtype: float64"," NH    0.000015
dtype: float64"
40,4,1541,Yo bitch wanna fuck the squad!!&#128526;,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH    0.000027
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.000031
dtype: float64","NH    0.000027
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.000031
dtype: float64","NH    0.000027
dtype: float64",",   -0.000004
dtype: float64"," OL   -0.000031
dtype: float64"
40,4,1541,Yo bitch wanna fuck the squad!!&#128526;,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000023
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.000031
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.000221
dtype: float64",",   -0.000004
dtype: float64",
40,4,1541,Yo bitch wanna fuck the squad!!&#128526;,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000034
dtype: float64",",   -0.000004
dtype: float64",,"OL   -0.000034
dtype: float64",",   -0.000004
dtype: float64",,"OL   -0.000034
dtype: float64",",   -0.000004
dtype: float64",
40,5,2001,RT @###### Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it,A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.000023
dtype: float64",",    0.000008
dtype: float64"," NH   -0.00032
dtype: float64","OL   -0.000034
dtype: float64",",    0.000019
dtype: float64"," NH   -0.001171
dtype: float64","OL   -0.000034
dtype: float64",",    0.000019
dtype: float64"," NH   -0.001171
dtype: float64"
40,5,2001,RT @###### Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it,B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.00005
dtype: float64",",   -0.000004
dtype: float64"," OL    0.000038
dtype: float64","NH   -0.000038
dtype: float64",",    0.000034
dtype: float64"," OL    0.0
dtype: float64","NH   -0.00005
dtype: float64",",   -0.000004
dtype: float64"," OL    0.000038
dtype: float64"
40,5,2001,RT @###### Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it,C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.02346
HS   -3.77346
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.038269
HS   -3.288269
dtype: float64",",   -0.000004
dtype: float64",,"NH   -0.005302
dtype: float64",",   -0.000004
dtype: float64",
40,5,2001,RT @###### Real nigga rules: If u drop the blunt u gotta pass that bitch. U don't even get to hit it,C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.000042
dtype: float64",",   -0.000004
dtype: float64",,"OL   -0.000061
dtype: float64",",   -0.000004
dtype: float64",,"OL   -0.000069
dtype: float64",",   -0.000004
dtype: float64",
40,6,1641,"RT @###### I'm finally ready to mass market my skidmark-resistant tighty whities, but apparently ""Uncrustables"" is already taken. Fu&#8230;",A,"OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL, NH","OL   -0.00013
dtype: float64",",    0.00005
dtype: float64"," NH   -0.000107
dtype: float64","OL   -0.000534
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000065
dtype: float64","OL   -0.000534
dtype: float64",",    0.000038
dtype: float64"," NH   -0.000065
dtype: float64"
40,6,1641,"RT @###### I'm finally ready to mass market my skidmark-resistant tighty whities, but apparently ""Uncrustables"" is already taken. Fu&#8230;",B,"NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH, OL","NH   -0.000004
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000027
dtype: float64","NH   -0.000004
dtype: float64",",   -0.000031
dtype: float64"," OL    0.000027
dtype: float64","NH    0.000011
dtype: float64",",    0.000011
dtype: float64"," OL   -0.000027
dtype: float64"
40,6,1641,"RT @###### I'm finally ready to mass market my skidmark-resistant tighty whities, but apparently ""Uncrustables"" is already taken. Fu&#8230;",C.HS,NH,NH,NH,NH,NH,NH,"NH   -0.000046
dtype: float64",",    0.000011
dtype: float64",,"NH   -0.000072
dtype: float64",",    0.000011
dtype: float64",,"NH   -0.000046
dtype: float64",",    0.000011
dtype: float64",
40,6,1641,"RT @###### I'm finally ready to mass market my skidmark-resistant tighty whities, but apparently ""Uncrustables"" is already taken. Fu&#8230;",C.OL,OL,OL,OL,OL,OL,OL,"OL   -0.003239
dtype: float64",",    0.000011
dtype: float64",,"OL   -0.008747
dtype: float64",",    0.000011
dtype: float64",,"OL   -0.001175
dtype: float64",",    0.000011
dtype: float64",
